"도시별","지출목적별","항목","단위","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"구미시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","55.968","56.817","57.68","60.045","60.66","61.613","63.728","65.863","68.04","68.343","68.923","70.628","72.483","74.39","78.296","80.881","83.355","87.249","89.847","92.86","94.273","96.078","97.43","98.486","99.1","100","100.55","103.59","110.64","114.47","116.53",
"구미시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","56.435","58.843","62.521","68.861","67.775","70.115","73.672","73.269","75.717","77.82","79.344","82.187","83.893","88.753","87.266","88.801","92.907","96.376","100.172","103.159","99.733","96.798","97.563","97.715","99.467","100","101.8","110.11","117.21","118.26","118.77",
"구미시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","67.177","69.013","69.114","75.435","71.981","71.309","72.771","73.853","75.035","73.835","75.837","77.354","77.802","80.381","84.691","84.35","88.047","89.958","90.059","91.988","93.893","95.357","96.525","98.577","99.862","100","101.63","106.63","112.9","115.74","118.9",
"구미시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","58.267","60.884","63.23","65.172","64.856","69.765","78.393","78.806","81.439","82.881","84.515","86.31","87.592","89.05","90.325","92.332","93.47","94.462","94.715","95.415","96.798","97.824","98.636","98.512","98.908","100","100.27","100.85","102.46","104.63","106.2",
"구미시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.357","56.878","62.235","72.514","74.59","77.487","80.29","80.658","83.784","85.773","89.803","94.233","97.129","106.64","102.098","107.753","116.635","118.843","117.536","114.72","102.655","99.078","102.943","106.101","103.331","100","109.31","123.14","116.68","118.39","119.88",
"구미시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","145.963","145.573","141.814","141.949","141.365","138.531","134.214","127.703","121.145","119.091","117.037","115.399","112.98","111.107","110.931","109.913","108.183","105.464","105.32","105.26","105.065","105.154","105.476","104.558","102.146","100","99.26","100.13","101.1","101.35","100.35",
"구미시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","88.27","91.08","91.434","94.729","94.501","93.677","95.176","98.057","97.557","97.284","96.932","94.331","92.635","93.895","96.407","96.512","97.043","96.636","97.571","97.788","97.847","99.833","99.682","100.188","100.842","100","100.51","103.2","106.96","108.66","110.13",
"구미시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","48.421","52.654","55.834","59.445","60.51","63.454","65.665","69.14","71.361","75.587","79.408","83.26","88.522","93.333","95.755","96.792","97.495","97.665","98.039","99.295","100.167","101.045","101.509","102.142","102.713","100","100.5","101.14","102.54","103.43","106.17",
"구미시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","50.132","53.934","55.897","60.113","59.143","59.921","60.75","61.589","63.816","66.927","68.333","69.843","71.357","75.435","78.101","79.443","84.793","86.225","88.259","90.735","93.129","93.98","95.49","97.145","99.492","100","102.28","109.56","116.59","120.79","124.57",
"구미시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","46.71","49.99","53.944","59.518","58.801","58.689","62.714","64.435","65.257","67.345","68.256","71.782","75.2","82.741","88.07","91.031","94.27","88.405","89.207","91.469","93.072","96.042","98.717","98.181","99.352","100","101.97","107.77","115.67","120.75","126.04",
"경상남도","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","39.876","43.504","46.062","47.526","50.114","52.467","55.028","57.774","62.491","62.697","63.845","66.331","67.986","70.449","72.699","74.616","76.108","77.899","81.878","84.271","87.111","90.778","92.52","93.723","94.997","95.521","96.405","97.952","99.304","99.385","100","102.53","107.98","111.76","114.25","116.78",
"경상남도","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","28.306","31.523","33.144","33.125","36.647","38.622","40.039","41.896","46.626","48.023","47.633","50.412","52.865","55.378","59.36","60.825","60.998","62.488","65.58","71.14","76.411","82.071","86.286","86.838","87.422","88.329","90.232","92.4","95.453","95.736","100","105.15","111.08","117.63","122.25","126.81",
"경상남도","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","26.535","27.342","28.488","30.157","31.957","33.438","37.015","39.614","42.28","44.13","44.687","46.818","50.389","51.789","52.403","60.319","60.083","60.234","60.581","61.309","61.551","62.12","63.16","64.234","64.142","97","97.672","98.973","99.206","99.497","100","100.27","102.49","103.48","104.23","104.21",
"경상남도","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","48.258","50.51","52.991","54.186","55.319","56.414","56.969","58.262","60.443","61.106","62.206","64.238","66.295","68.545","68.685","69.276","71.17","73.19","75.078","78.963","81.275","84.003","88.202","91.031","94.782","95.939","97.731","98.781","99.819","99.455","100","100.5","103.71","110.58","114.21","116.37",
"경상남도","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","45.019","49.089","52.011","53.5","55.413","57.081","59.608","63.404","69.027","65.131","67.19","70.471","71.412","74.52","76.771","78.663","80.709","81.856","86.162","85.979","87.915","92.749","97","99.942","102.868","100.611","99.257","100.008","99.787","100.412","100","101.34","108.27","114.89","116.69","118.53",
"경상남도","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","59.614","62.52","63.588","65.192","67.244","68.259","69.146","69.055","72.285","71.216","69.448","70.495","70.877","72.382","72.549","72.851","73.033","75.139","78.903","83.116","84.668","87.745","89.37","89.434","91.573","93.691","94.962","95.877","97.901","100.011","100","102.21","107.42","113.1","115.32","118.94",
"경상남도","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","47.335","49.959","51.683","53.061","54.228","57.463","60.81","62.941","65.738","66.308","71.667","79.383","78.672","80.655","81.909","83.48","85.052","86.193","88.043","90.652","92.425","93.611","94.274","95.042","95.893","97.092","98.038","98.884","98.535","98.679","100","100.02","100.92","102.71","104.38","105.23",
"경상남도","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","33.696","37.301","41.366","44.904","48.06","51.985","55.694","60.226","69.628","71.989","74.474","77.459","78.34","81.325","83.212","86.81","90.774","93.618","102.234","98.422","103.376","111.319","113.782","113.142","110.934","100.289","97.77","101.049","104.091","101.669","100","107.25","119","114.17","115.3","116.97",
"경상남도","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","161.257","155.706","155.357","154.281","150.436","146.699","145.574","140.892","141.614","140.869","137.774","133.286","127.546","120.91","118.947","116.72","115.027","112.538","110.835","110.679","109.617","107.826","104.969","104.919","104.927","104.826","104.921","105.254","104.395","102.041","100","98.77","99.79","100.87","101.13","100.2",
"경상남도","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","75.002","77.576","79.12","81.902","83.564","86.972","90.066","90.842","94.885","96.117","95.393","94.733","94.987","94.526","94.208","94.184","91.955","90.558","91.68","93.666","94.294","95.716","96.061","97.176","98.013","97.792","99.539","99.875","100.427","100.517","100","100.63","103.12","106.02","107.4","108.86",
"경상남도","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","26.608","29.066","32.441","35.086","38.156","42.053","46.89","51.587","54.577","55.422","57.986","59.92","63.36","67.695","70.421","73.203","76.784","82.006","86.99","89.663","92.368","93.785","94.732","95.545","97.346","98.972","100.219","100.984","102.307","102.593","100","100.76","101.35","103.04","104.06","106.51",
"경상남도","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","33.997","41.54","43.543","44.71","46.538","50.394","53.733","56.26","59.367","58.519","59.9","61.462","62.94","65.731","68.122","69.783","70.888","71.877","75.401","78.036","79.823","83.913","84.105","86.349","88.148","91.952","94.577","96.424","98.14","98.763","100","102.87","110.5","116.53","120.41","124.2",
"경상남도","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","38.516","41.414","41.835","43.212","44.261","46.186","48.269","50.885","55.124","54.284","55.056","57.111","59.189","60.395","62.083","63.405","66.216","69.17","75.984","81.172","84.532","86.744","83.525","84.193","86.298","88.609","91.679","94.456","96.076","97.689","100","101.91","108.17","114.77","118.48","123.08",
"창원시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.06","76.555","78.301","82.34","84.723","87.557","91.198","93.002","94.076","95.587","96.142","96.958","98.461","99.615","99.436","100","102.62","107.92","111.72","114.11","116.5",
"창원시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.749","62.233","63.895","67.204","72.545","77.665","83.238","87.303","87.333","88.075","89.259","90.785","93.245","96.033","95.927","100","105.35","110.4","116.87","120.66","124.85",
"창원시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.208","60.043","60.194","60.545","61.097","61.353","62.022","63.055","64.045","63.982","96.776","97.572","98.957","99.037","99.215","100","100.32","102.33","103.29","104.02","103.98",
"창원시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.407","71.316","73.277","75.308","79.079","81.401","84.209","88.386","91.258","95.042","96.198","97.981","99.019","100.13","99.483","100","100.46","103.68","110.57","114.14","116.38",
"창원시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.347","80.566","81.402","85.784","85.875","87.887","92.83","97.092","100.117","103.881","101.845","100.446","100.563","100.075","100.506","100","101.43","108.37","115.45","117.38","119.42",
"창원시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.982","73.329","75.396","79.252","83.162","84.493","88.035","89.67","89.22","92.067","94.338","95.865","96.49","98.32","100.125","100","102.35","107.75","113.2","115.59","119.4",
"창원시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.032","84.602","85.917","87.944","90.573","92.517","93.373","94.012","94.856","95.897","97.137","98.076","99.105","98.634","98.745","100","99.98","100.99","102.94","104.45","105.53",
"창원시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.509","91.527","94.284","102.633","98.841","103.924","111.614","114.265","113.644","111.427","100.699","98.386","101.717","104.453","101.766","100","107.11","118.85","113.98","115.08","116.48",
